StudentID,StudentName,Grade,CourseID,CourseName,SectionID,Slots,TeacherID,TeacherName
27134,,12,OB1532,AP Research,OB1532.1,A2;B5;D3,10,
27134,,12,OI1305,Calculus,OI1305.1,B2;C5;E4,35,
27138,,12,ADVHS01,Advisory HS,ADVHS01.36,E3,49,
27138,,12,E1201,Physical Education and Health 12,E1201.1,A1;B4;D2,30,
27138,,12,G1201,Español & Literatura 12,G1201.3,A2;B5;D3,6,
27138,,12,J1203,Tech. and Innovation for Social Change,J1203.1,B1;C4;E2,20,
27138,,12,L1304,Life Purpose,L1304.1,A5;C3;E1,24,
27138,,12,OA1304,AP Biology,OA1304.1,A4;C2;D5,7,
27138,,12,OC1310,Painting II,OC1310.3,A3;C1;D4,46,
27138,,12,OH1501,Journalism Higher Level,OH1501.2,B2;C5;E4,43,
27138,,12,OI1305,Calculus,OI1305.5,B3;D1;E5,44,
27139,,12,A1204,Environmental Science,A1204.3,B3;D1;E5,13,
27139,,12,ADVHS01,Advisory HS,ADVHS01.35,E3,48,
27139,,12,E1201,Physical Education and Health 12,E1201.1,A1;B4;D2,30,
27139,,12,G1202,AP Spanish Literature and Culture,G1202.1,A3;C1;D4,6,
27139,,12,I1208,AP Calculus BC,I1208.1,A4;C2;D5,44,
27139,,12,J1203,Tech. and Innovation for Social Change,J1203.1,B1;C4;E2,20,
27139,,12,L1304,Life Purpose,L1304.4,A2;B5;D3,33,
27139,,12,OH1501,Journalism Higher Level,OH1501.2,B2;C5;E4,43,
27139,,12,OI1303,Financial Math,OI1303.2,A5;C3;E1,4,
27140,,12,A1204,Environmental Science,A1204.3,B3;D1;E5,13,
27140,,12,ADVHS01,Advisory HS,ADVHS01.36,E3,49,
27140,,12,C0907,Band Level III,C0907.1,A5;C3;E1,3,
27140,,12,E1201,Physical Education and Health 12,E1201.1,A1;B4;D2,30,
27140,,12,G1201,Español & Literatura 12,G1201.5,A3;C1;D4,25,
27140,,12,J1203,Tech. and Innovation for Social Change,J1203.2,A2;B5;D3,20,
27140,,12,L1303,Pensar nuestro tiempo,L1303.1,B2;C5;E4,24,
27140,,12,OH1501,Journalism Higher Level,OH1501.1,A4;C2;D5,43,
27140,,12,OI1305,Calculus,OI1305.4,B1;C4;E2,44,
27141,,12,A1204,Environmental Science,A1204.3,B3;D1;E5,13,
27141,,12,ADVHS01,Advisory HS,ADVHS01.32,E3,45,
27141,,12,E1201,Physical Education and Health 12,E1201.4,B1;C4;E2,30,
27141,,12,G1201,Español & Literatura 12,G1201.4,A1;B4;D2,6,
27141,,12,J1203,Tech. and Innovation for Social Change,J1203.4,A5;C3;E1,22,
27141,,12,L1301,AP Psychology,L1301.2,A3;C1;D4,33,
27141,,12,OC1310,Painting II,OC1310.2,A2;B5;D3,46,
27141,,12,OH1501,Journalism Higher Level,OH1501.2,B2;C5;E4,43,
27141,,12,OI1303,Financial Math,OI1303.1,A4;C2;D5,4,
27142,,12,A1204,Environmental Science,A1204.1,A2;B5;D3,13,
27142,,12,ADVHS01,Advisory HS,ADVHS01.1,E3,3,
27142,,12,E1201,Physical Education and Health 12,E1201.4,B1;C4;E2,30,
27142,,12,G1202,AP Spanish Literature and Culture,G1202.1,A3;C1;D4,6,
27142,,12,H1201B,AP English Literature and Composition,H1201B.2,,23,
27142,,12,I1212,AP Macroeconomics,I1212.3,B3;D1;E5,34,
27142,,12,I1213,AP Microeconomics,I1213.3,B3;D1;E5,34,
27142,,12,J1203,Tech. and Innovation for Social Change,J1203.3,B2;C5;E4,22,
27142,,12,L1304,Life Purpose,L1304.2,A1;B4;D2,24,
27142,,12,OB1520,AP Statistics,OB1520.2,A5;C3;E1,37,
27146,,12,ADVHS01,Advisory HS,ADVHS01.3,E3,5,
27146,,12,E1201,Physical Education and Health 12,E1201.4,B1;C4;E2,30,
27146,,12,G1201,Español & Literatura 12,G1201.2,B3;D1;E5,6,
27146,,12,H1201B,AP English Literature and Composition,H1201B.2,,23,
27146,,12,I1204,AP Calculus AB,I1204.1,A2;B5;D3,44,
27146,,12,J1203,Tech. and Innovation for Social Change,J1203.3,B2;C5;E4,22,
27146,,12,L1304,Life Purpose,L1304.3,A4;C2;D5,33,
27146,,12,OA1318,AP Environmental Science,OA1318.1,A1;B4;D2,13,
27146,,12,OB1520,AP Statistics,OB1520.2,A5;C3;E1,37,
27147,,12,ADVHS01,Advisory HS,ADVHS01.2,E3,4,
27147,,12,C0907,Band Level III,C0907.1,A5;C3;E1,3,
27147,,12,E1201,Physical Education and Health 12,E1201.2,A4;C2;D5,30,
27147,,12,G1201,Español & Literatura 12,G1201.3,A2;B5;D3,6,
27147,,12,I1204,AP Calculus AB,I1204.2,B2;C5;E4,44,
27147,,12,J1203,Tech. and Innovation for Social Change,J1203.5,A1;B4;D2,22,
27147,,12,L1301,AP Psychology,L1301.3,B1;C4;E2,33,
27147,,12,OA1322,AP Physics 2,OA1322.1,A3;C1;D4,31,
27147,,12,OH1306,Art of Fiction Higher Level,OH1306.3,B3;D1;E5,23,
27148,,12,A1204,Environmental Science,A1204.3,B3;D1;E5,13,
27148,,12,ADVHS01,Advisory HS,ADVHS01.28,E3,42,
27148,,12,E1201,Physical Education and Health 12,E1201.6,A3;C1;D4,30,
27148,,12,H1201B,AP English Literature and Composition,H1201B.2,,23,
27148,,12,L1304,Life Purpose,L1304.3,A4;C2;D5,33,
27148,,12,OB1532,AP Research,OB1532.1,A2;B5;D3,10,
27148,,12,OC1314,AP Drawing,OC1314.1,B1;C4;E2,46,
27148,,12,OI1305,Calculus,OI1305.1,B2;C5;E4,35,
27151,,12,ADVHS01,Advisory HS,ADVHS01.16,E3,28,
27151,,12,E1201,Physical Education and Health 12,E1201.6,A3;C1;D4,30,
27151,,12,G1201,Español & Literatura 12,G1201.6,A4;C2;D5,36,
27151,,12,L1303,Pensar nuestro tiempo,L1303.1,B2;C5;E4,24,
27151,,12,OA1317,AP Chemistry,OA1317.1,B1;C4;E2,38,
27151,,12,OB1532,AP Research,OB1532.1,A2;B5;D3,10,
27151,,12,OH1306,Art of Fiction Higher Level,OH1306.3,B3;D1;E5,23,
27151,,12,OI1303,Financial Math,OI1303.2,A5;C3;E1,4,
27151,,12,OZ1313,AP Computer Science A,OZ1313.1,A1;B4;D2,50,
27152,,11,A1105,Physics 11,A1105.4,A1;B4;D2,41,
27152,,11,ADVHS01,Advisory HS,ADVHS01.17,E3,29,
27152,,11,E1101,Physical Education and Health 11,E1101.2,B2;C5;E4,27,
27152,,11,G1203,Español & Literatura 11,G1203.1,A2;B5;D3,36,
27152,,11,I1215,AP 3-D Art and Design,I1215.1,B3;D1;E5,5,
27152,,11,L1302,Introduction to Law,L1302.1,A4;C2;D5,24,
27152,,11,OH1401,Journalism Intermediate Level,OH1401.1,B1;C4;E2,43,
27152,,11,OI1003,Algebra II,OI1003.4,A5;C3;E1,8,
27152,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.1,A3;C1;D4,22,
27160,,12,ADVHS01,Advisory HS,ADVHS01.1,E3,3,
27160,,12,E1201,Physical Education and Health 12,E1201.2,A4;C2;D5,30,
27160,,12,G1201,Español & Literatura 12,G1201.5,A3;C1;D4,25,
27160,,12,I1204,AP Calculus AB,I1204.1,A2;B5;D3,44,
27160,,12,J1203,Tech. and Innovation for Social Change,J1203.1,B1;C4;E2,20,
27160,,12,L1304,Life Purpose,L1304.1,A5;C3;E1,24,
27160,,12,OA1322,AP Physics 2,OA1322.2,B3;D1;E5,31,
27160,,12,OC1305,Painting I,OC1305.4,A1;B4;D2,46,
27160,,12,OH1306,Art of Fiction Higher Level,OH1306.2,B2;C5;E4,23,
27162,,12,ADVHS01,Advisory HS,ADVHS01.2,E3,4,
27162,,12,E1201,Physical Education and Health 12,E1201.4,B1;C4;E2,30,
27162,,12,G1201,Español & Literatura 12,G1201.4,A1;B4;D2,6,
27162,,12,L1304,Life Purpose,L1304.1,A5;C3;E1,24,
27162,,12,OA1322,AP Physics 2,OA1322.2,B3;D1;E5,31,
27162,,12,OB1532,AP Research,OB1532.1,A2;B5;D3,10,
27162,,12,OC1310,Painting II,OC1310.3,A3;C1;D4,46,
27162,,12,OH1501,Journalism Higher Level,OH1501.2,B2;C5;E4,43,
27162,,12,OI1305,Calculus,OI1305.3,A4;C2;D5,35,
27163,,12,ADVHS01,Advisory HS,ADVHS01.12,E3,23,
27163,,12,E1201,Physical Education and Health 12,E1201.1,A1;B4;D2,30,
27163,,12,G1201,Español & Literatura 12,G1201.3,A2;B5;D3,6,
27163,,12,J1203,Tech. and Innovation for Social Change,J1203.3,B2;C5;E4,22,
27163,,12,L1301,AP Psychology,L1301.2,A3;C1;D4,33,
27163,,12,OA1317,AP Chemistry,OA1317.1,B1;C4;E2,38,
27163,,12,OH1306,Art of Fiction Higher Level,OH1306.3,B3;D1;E5,23,
27163,,12,OI1303,Financial Math,OI1303.2,A5;C3;E1,4,
27163,,12,OJ1204,Creative Design,OJ1204.1,A4;C2;D5,21,
27164,,12,A1204,Environmental Science,A1204.2,B1;C4;E2,13,
27164,,12,ADVHS01,Advisory HS,ADVHS01.18,E3,31,
27164,,12,E1201,Physical Education and Health 12,E1201.3,A5;C3;E1,30,
27164,,12,G1201,Español & Literatura 12,G1201.5,A3;C1;D4,25,
27164,,12,H1201B,AP English Literature and Composition,H1201B.2,,23,
27164,,12,J1203,Tech. and Innovation for Social Change,J1203.2,A2;B5;D3,20,
27164,,12,L1304,Life Purpose,L1304.2,A1;B4;D2,24,
27164,,12,OI1305,Calculus,OI1305.3,A4;C2;D5,35,
27169,,12,A1204,Environmental Science,A1204.1,A2;B5;D3,13,
27169,,12,ADVHS01,Advisory HS,ADVHS01.10,E3,21,
27169,,12,E1201,Physical Education and Health 12,E1201.3,A5;C3;E1,30,
27169,,12,G1201,Español & Literatura 12,G1201.1,B2;C5;E4,6,
27169,,12,J1203,Tech. and Innovation for Social Change,J1203.1,B1;C4;E2,20,
27169,,12,L1302,Introduction to Law,L1302.2,A3;C1;D4,24,
27169,,12,OH1306,Art of Fiction Higher Level,OH1306.3,B3;D1;E5,23,
27169,,12,OI1303,Financial Math,OI1303.1,A4;C2;D5,4,
27171,,12,A1204,Environmental Science,A1204.3,B3;D1;E5,13,
27171,,12,ADVHS01,Advisory HS,ADVHS01.17,E3,29,
27171,,12,E1201,Physical Education and Health 12,E1201.6,A3;C1;D4,30,
27171,,12,G1201,Español & Literatura 12,G1201.4,A1;B4;D2,6,
27171,,12,J1203,Tech. and Innovation for Social Change,J1203.2,A2;B5;D3,20,
27171,,12,L1304,Life Purpose,L1304.3,A4;C2;D5,33,
27171,,12,OC1314,AP Drawing,OC1314.1,B1;C4;E2,46,
27171,,12,OH1306,Art of Fiction Higher Level,OH1306.2,B2;C5;E4,23,
27171,,12,OI1305,Calculus,OI1305.2,A5;C3;E1,35,
27172,,12,ADVHS01,Advisory HS,ADVHS01.33,E3,46,
27172,,12,E1201,Physical Education and Health 12,E1201.3,A5;C3;E1,30,
27172,,12,G1201,Español & Literatura 12,G1201.4,A1;B4;D2,6,
27172,,12,H1206,AP English Language & Composition,H1206.1,A3;C1;D4,19,
27172,,12,I1208,AP Calculus BC,I1208.1,A4;C2;D5,44,
27172,,12,L1303,Pensar nuestro tiempo,L1303.1,B2;C5;E4,24,
27172,,12,OA1322,AP Physics 2,OA1322.2,B3;D1;E5,31,
27172,,12,OB1532,AP Research,OB1532.1,A2;B5;D3,10,
27174,,12,ADVHS01,Advisory HS,ADVHS01.21,E3,34,
27174,,12,E1201,Physical Education and Health 12,E1201.5,B3;D1;E5,30,
27174,,12,G1202,AP Spanish Literature and Culture,G1202.1,A3;C1;D4,6,
27174,,12,J1203,Tech. and Innovation for Social Change,J1203.1,B1;C4;E2,20,
27174,,12,L1304,Life Purpose,L1304.3,A4;C2;D5,33,
27174,,12,OA1318,AP Environmental Science,OA1318.1,A1;B4;D2,13,
27174,,12,OH1306,Art of Fiction Higher Level,OH1306.2,B2;C5;E4,23,
27174,,12,OI1305,Calculus,OI1305.2,A5;C3;E1,35,
27179,,12,A1204,Environmental Science,A1204.2,B1;C4;E2,13,
27179,,12,ADVHS01,Advisory HS,ADVHS01.5,E3,7,
27179,,12,E1201,Physical Education and Health 12,E1201.3,A5;C3;E1,30,
27179,,12,G1201,Español & Literatura 12,G1201.4,A1;B4;D2,6,
27179,,12,J1203,Tech. and Innovation for Social Change,J1203.2,A2;B5;D3,20,
27179,,12,L1302,Introduction to Law,L1302.2,A3;C1;D4,24,
27179,,12,OH1306,Art of Fiction Higher Level,OH1306.2,B2;C5;E4,23,
27179,,12,OI1303,Financial Math,OI1303.1,A4;C2;D5,4,
27179,,12,OJ1203,Entrepreneurship Business Technology,OJ1203.2,B3;D1;E5,22,
27180,,12,ADVHS01,Advisory HS,ADVHS01.23,E3,36,
27180,,12,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
27180,,12,E1201,Physical Education and Health 12,E1201.1,A1;B4;D2,30,
27180,,12,G1201,Español & Literatura 12,G1201.1,B2;C5;E4,6,
27180,,12,J1203,Tech. and Innovation for Social Change,J1203.2,A2;B5;D3,20,
27180,,12,L1304,Life Purpose,L1304.1,A5;C3;E1,24,
27180,,12,OH1306,Art of Fiction Higher Level,OH1306.3,B3;D1;E5,23,
27180,,12,OI1305,Calculus,OI1305.4,B1;C4;E2,44,
27180,,12,OZ1207,Anatomy and Physiology,OZ1207.1,A4;C2;D5,13,
27183,,12,A1204,Environmental Science,A1204.2,B1;C4;E2,13,
27183,,12,ADVHS01,Advisory HS,ADVHS01.22,E3,35,
27183,,12,E1201,Physical Education and Health 12,E1201.1,A1;B4;D2,30,
27183,,12,H1206,AP English Language & Composition,H1206.1,A3;C1;D4,19,
27183,,12,I1212,AP Macroeconomics,I1212.2,B2;C5;E4,34,
27183,,12,I1213,AP Microeconomics,I1213.2,B2;C5;E4,34,
27183,,12,J1203,Tech. and Innovation for Social Change,J1203.2,A2;B5;D3,20,
27183,,12,L1304,Life Purpose,L1304.1,A5;C3;E1,24,
27183,,12,OB1520,AP Statistics,OB1520.1,B3;D1;E5,37,
28001,,11,A1105,Physics 11,A1105.2,A2;B5;D3,31,
28001,,11,ADVHS01,Advisory HS,ADVHS01.2,E3,4,
28001,,11,E1101,Physical Education and Health 11,E1101.2,B2;C5;E4,27,
28001,,11,G1203,Español & Literatura 11,G1203.3,A3;C1;D4,36,
28001,,11,I1215,AP 3-D Art and Design,I1215.1,B3;D1;E5,5,
28001,,11,L1301,AP Psychology,L1301.1,A5;C3;E1,33,
28001,,11,L1302,Introduction to Law,L1302.1,A4;C2;D5,24,
28001,,11,OH1401,Journalism Intermediate Level,OH1401.2,A1;B4;D2,43,
28001,,11,OI1003,Algebra II,OI1003.6,B1;C4;E2,8,
28002,,11,ADVHS01,Advisory HS,ADVHS01.24,E3,37,
28002,,11,E1101,Physical Education and Health 11,E1101.3,B3;D1;E5,27,
28002,,11,G1203,Español & Literatura 11,G1203.3,A3;C1;D4,36,
28002,,11,I1214,AP Seminar,I1214.3,B1;C4;E2,19,
28002,,11,L1304,Life Purpose,L1304.1,A5;C3;E1,24,
28002,,11,OA1319,AP Physics 1,OA1319.2,B2;C5;E4,31,
28002,,11,OC1305,Painting I,OC1305.4,A1;B4;D2,46,
28002,,11,OI1305,Calculus,OI1305.3,A4;C2;D5,35,
28002,,11,OZ1207,Anatomy and Physiology,OZ1207.2,A2;B5;D3,49,
28003,,11,ADVHS01,Advisory HS,ADVHS01.21,E3,34,
28003,,11,E1101,Physical Education and Health 11,E1101.4,A1;B4;D2,27,
28003,,11,I1204,AP Calculus AB,I1204.1,A2;B5;D3,44,
28003,,11,I1212,AP Macroeconomics,I1212.1,B1;C4;E2,34,
28003,,11,I1213,AP Microeconomics,I1213.1,B1;C4;E2,34,
28003,,11,OA1319,AP Physics 1,OA1319.2,B2;C5;E4,31,
28003,,11,OC1307,Drawing I,OC1307.1,A5;C3;E1,46,
28003,,11,OH1305,Art of Fiction Intermediate Level,OH1305.1,A4;C2;D5,23,
28003,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.1,A3;C1;D4,22,
28003,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.1,B3;D1;E5,25,
28004,,11,A1105,Physics 11,A1105.3,B1;C4;E2,41,
28004,,11,ADVHS01,Advisory HS,ADVHS01.27,E3,41,
28004,,11,E1101,Physical Education and Health 11,E1101.3,B3;D1;E5,27,
28004,,11,G1203,Español & Literatura 11,G1203.4,B2;C5;E4,36,
28004,,11,L1302,Introduction to Law,L1302.2,A3;C1;D4,24,
28004,,11,L1304,Life Purpose,L1304.1,A5;C3;E1,24,
28004,,11,OC1310,Painting II,OC1310.2,A2;B5;D3,46,
28004,,11,OH1401,Journalism Intermediate Level,OH1401.2,A1;B4;D2,43,
28004,,11,OI1003,Algebra II,OI1003.3,A4;C2;D5,8,
28005,,11,A1105,Physics 11,A1105.3,B1;C4;E2,41,
28005,,11,ADVHS01,Advisory HS,ADVHS01.14,E3,25,
28005,,11,E1101,Physical Education and Health 11,E1101.1,A5;C3;E1,27,
28005,,11,G1203,Español & Literatura 11,G1203.2,A1;B4;D2,36,
28005,,11,I1204,AP Calculus AB,I1204.2,B2;C5;E4,44,
28005,,11,I1215,AP 3-D Art and Design,I1215.1,B3;D1;E5,5,
28005,,11,L1302,Introduction to Law,L1302.2,A3;C1;D4,24,
28005,,11,OA1304,AP Biology,OA1304.1,A4;C2;D5,7,
28005,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,A2;B5;D3,40,
28006,,10,A1006,Chemistry 10,A1006.7,A4;C2;D5,38,
28006,,10,ADVHS01,Advisory HS,ADVHS01.26,E3,40,
28006,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
28006,,10,B1006,Cultural Studies,B1006.2,B2;C5;E4,32,
28006,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
28006,,10,G1004,AP Spanish Language and Culture,G1004.2,A2;B5;D3,47,
28006,,10,I1214,AP Seminar,I1214.2,A5;C3;E1,19,
28006,,10,OC1305,Painting I,OC1305.4,A1;B4;D2,46,
28006,,10,OI1003,Algebra II,OI1003.6,B1;C4;E2,8,
28007,,11,A1105,Physics 11,A1105.1,B3;D1;E5,7,
28007,,11,ADVHS01,Advisory HS,ADVHS01.16,E3,28,
28007,,11,E1101,Physical Education and Health 11,E1101.1,A5;C3;E1,27,
28007,,11,G1203,Español & Literatura 11,G1203.3,A3;C1;D4,36,
28007,,11,I1212,AP Macroeconomics,I1212.2,B2;C5;E4,34,
28007,,11,I1213,AP Microeconomics,I1213.2,B2;C5;E4,34,
28007,,11,L1304,Life Purpose,L1304.3,A4;C2;D5,33,
28007,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,A2;B5;D3,40,
28007,,11,OI1003,Algebra II,OI1003.2,A1;B4;D2,8,
28008,,11,A1105,Physics 11,A1105.5,A4;C2;D5,41,
28008,,11,ADVHS01,Advisory HS,ADVHS01.31,E3,44,
28008,,11,C0907,Band Level III,C0907.1,A5;C3;E1,3,
28008,,11,E1101,Physical Education and Health 11,E1101.2,B2;C5;E4,27,
28008,,11,H1206,AP English Language & Composition,H1206.1,A3;C1;D4,19,
28008,,11,I1212,AP Macroeconomics,I1212.1,B1;C4;E2,34,
28008,,11,I1213,AP Microeconomics,I1213.1,B1;C4;E2,34,
28008,,11,OI1003,Algebra II,OI1003.1,A2;B5;D3,4,
28008,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.2,B3;D1;E5,22,
28008,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.2,A1;B4;D2,25,
28009,,11,A1105,Physics 11,A1105.3,B1;C4;E2,41,
28009,,11,ADVHS01,Advisory HS,ADVHS01.19,E3,32,
28009,,11,E1101,Physical Education and Health 11,E1101.1,A5;C3;E1,27,
28009,,11,G1203,Español & Literatura 11,G1203.4,B2;C5;E4,36,
28009,,11,I1215,AP 3-D Art and Design,I1215.1,B3;D1;E5,5,
28009,,11,L1301,AP Psychology,L1301.2,A3;C1;D4,33,
28009,,11,L1302,Introduction to Law,L1302.1,A4;C2;D5,24,
28009,,11,OH1401,Journalism Intermediate Level,OH1401.2,A1;B4;D2,43,
28009,,11,OI1003,Algebra II,OI1003.1,A2;B5;D3,4,
28010,,11,A1105,Physics 11,A1105.1,B3;D1;E5,7,
28010,,11,ADVHS01,Advisory HS,ADVHS01.15,E3,26,
28010,,11,C0904,Band Level I,C0904.4,B2;C5;E4,3,
28010,,11,E1101,Physical Education and Health 11,E1101.1,A5;C3;E1,27,
28010,,11,G1203,Español & Literatura 11,G1203.1,A2;B5;D3,36,
28010,,11,L1301,AP Psychology,L1301.3,B1;C4;E2,33,
28010,,11,OH1401,Journalism Intermediate Level,OH1401.2,A1;B4;D2,43,
28010,,11,OI1003,Algebra II,OI1003.5,A3;C1;D4,8,
28010,,11,OJ1204,Creative Design,OJ1204.1,A4;C2;D5,21,
28011,,11,ADVHS01,Advisory HS,ADVHS01.18,E3,31,
28011,,11,C0905,Band Level II,C0905.1,A1;B4;D2,3,
28011,,11,E1101,Physical Education and Health 11,E1101.6,B1;C4;E2,27,
28011,,11,G1203,Español & Literatura 11,G1203.4,B2;C5;E4,36,
28011,,11,L1304,Life Purpose,L1304.3,A4;C2;D5,33,
28011,,11,OA1319,AP Physics 1,OA1319.1,A5;C3;E1,31,
28011,,11,OB1520,AP Statistics,OB1520.1,B3;D1;E5,37,
28011,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,A2;B5;D3,40,
28011,,11,OI1003,Algebra II,OI1003.5,A3;C1;D4,8,
28013,,11,A1105,Physics 11,A1105.2,A2;B5;D3,31,
28013,,11,ADVHS01,Advisory HS,ADVHS01.18,E3,31,
28013,,11,C0904,Band Level I,C0904.3,A3;C1;D4,3,
28013,,11,E1101,Physical Education and Health 11,E1101.2,B2;C5;E4,27,
28013,,11,G1203,Español & Literatura 11,G1203.2,A1;B4;D2,36,
28013,,11,L1301,AP Psychology,L1301.1,A5;C3;E1,33,
28013,,11,OH1401,Journalism Intermediate Level,OH1401.1,B1;C4;E2,43,
28013,,11,OI1305,Calculus,OI1305.5,B3;D1;E5,44,
28013,,11,OJ1204,Creative Design,OJ1204.1,A4;C2;D5,21,
28014,,11,A1105,Physics 11,A1105.4,A1;B4;D2,41,
28014,,11,ADVHS01,Advisory HS,ADVHS01.25,E3,38,
28014,,11,E1101,Physical Education and Health 11,E1101.2,B2;C5;E4,27,
28014,,11,I1204,AP Calculus AB,I1204.1,A2;B5;D3,44,
28014,,11,I1212,AP Macroeconomics,I1212.1,B1;C4;E2,34,
28014,,11,I1213,AP Microeconomics,I1213.1,B1;C4;E2,34,
28014,,11,OC1307,Drawing I,OC1307.1,A5;C3;E1,46,
28014,,11,OH1305,Art of Fiction Intermediate Level,OH1305.1,A4;C2;D5,23,
28014,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.1,A3;C1;D4,22,
28014,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.1,B3;D1;E5,25,
28015,,11,A1105,Physics 11,A1105.5,A4;C2;D5,41,
28015,,11,ADVHS01,Advisory HS,ADVHS01.20,E3,33,
28015,,11,C0904,Band Level I,C0904.1,B1;C4;E2,3,
28015,,11,E1101,Physical Education and Health 11,E1101.2,B2;C5;E4,27,
28015,,11,G1203,Español & Literatura 11,G1203.3,A3;C1;D4,36,
28015,,11,I1204,AP Calculus AB,I1204.1,A2;B5;D3,44,
28015,,11,I1212,AP Macroeconomics,I1212.3,B3;D1;E5,34,
28015,,11,I1213,AP Microeconomics,I1213.3,B3;D1;E5,34,
28015,,11,OB1520,AP Statistics,OB1520.2,A5;C3;E1,37,
28015,,11,OH1401,Journalism Intermediate Level,OH1401.2,A1;B4;D2,43,
28016,,11,A1105,Physics 11,A1105.1,B3;D1;E5,7,
28016,,11,ADVHS01,Advisory HS,ADVHS01.22,E3,35,
28016,,11,C0904,Band Level I,C0904.1,B1;C4;E2,3,
28016,,11,E1101,Physical Education and Health 11,E1101.2,B2;C5;E4,27,
28016,,11,G1203,Español & Literatura 11,G1203.2,A1;B4;D2,36,
28016,,11,L1302,Introduction to Law,L1302.2,A3;C1;D4,24,
28016,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,A2;B5;D3,40,
28016,,11,OI1003,Algebra II,OI1003.4,A5;C3;E1,8,
28016,,11,OZ1207,Anatomy and Physiology,OZ1207.1,A4;C2;D5,13,
28017,,11,A1105,Physics 11,A1105.5,A4;C2;D5,41,
28017,,11,ADVHS01,Advisory HS,ADVHS01.11,E3,22,
28017,,11,E1101,Physical Education and Health 11,E1101.2,B2;C5;E4,27,
28017,,11,H1206,AP English Language & Composition,H1206.2,A2;B5;D3,19,
28017,,11,I1211,AP Precalculus,I1211.2,B1;C4;E2,4,
28017,,11,I1212,AP Macroeconomics,I1212.4,A3;C1;D4,34,
28017,,11,I1213,AP Microeconomics,I1213.4,A3;C1;D4,34,
28017,,11,OC1305,Painting I,OC1305.3,A5;C3;E1,5,
28017,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.2,B3;D1;E5,22,
28017,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.2,A1;B4;D2,25,
28020,,11,ADVHS01,Advisory HS,ADVHS01.18,E3,31,
28020,,11,C0904,Band Level I,C0904.1,B1;C4;E2,3,
28020,,11,E1101,Physical Education and Health 11,E1101.4,A1;B4;D2,27,
28020,,11,G1203,Español & Literatura 11,G1203.3,A3;C1;D4,36,
28020,,11,I1204,AP Calculus AB,I1204.1,A2;B5;D3,44,
28020,,11,I1212,AP Macroeconomics,I1212.3,B3;D1;E5,34,
28020,,11,I1213,AP Microeconomics,I1213.3,B3;D1;E5,34,
28020,,11,OA1319,AP Physics 1,OA1319.2,B2;C5;E4,31,
28020,,11,OB1520,AP Statistics,OB1520.2,A5;C3;E1,37,
28020,,11,OH1305,Art of Fiction Intermediate Level,OH1305.1,A4;C2;D5,23,
28022,,11,A1105,Physics 11,A1105.1,B3;D1;E5,7,
28022,,11,ADVHS01,Advisory HS,ADVHS01.22,E3,35,
28022,,11,E1101,Physical Education and Health 11,E1101.4,A1;B4;D2,27,
28022,,11,G1203,Español & Literatura 11,G1203.4,B2;C5;E4,36,
28022,,11,I1204,AP Calculus AB,I1204.1,A2;B5;D3,44,
28022,,11,L1304,Life Purpose,L1304.1,A5;C3;E1,24,
28022,,11,OA1317,AP Chemistry,OA1317.1,B1;C4;E2,38,
28022,,11,OC1310,Painting II,OC1310.3,A3;C1;D4,46,
28022,,11,OH1305,Art of Fiction Intermediate Level,OH1305.1,A4;C2;D5,23,
28023,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
28023,,10,ADVHS01,Advisory HS,ADVHS01.15,E3,26,
28023,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
28023,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
28023,,10,G1004,AP Spanish Language and Culture,G1004.1,A1;B4;D2,47,
28023,,10,I1003,Geometry,I1003.1,B1;C4;E2,35,
28023,,10,I1214,AP Seminar,I1214.2,A5;C3;E1,19,
28023,,10,OI1003,Algebra II,OI1003.1,A2;B5;D3,4,
28023,,10,OZ1323,AP Human Geography,OZ1323.2,A4;C2;D5,45,
28024,,11,A1105,Physics 11,A1105.5,A4;C2;D5,41,
28024,,11,ADVHS01,Advisory HS,ADVHS01.9,E3,20,
28024,,11,E1101,Physical Education and Health 11,E1101.2,B2;C5;E4,27,
28024,,11,I1212,AP Macroeconomics,I1212.3,B3;D1;E5,34,
28024,,11,I1213,AP Microeconomics,I1213.3,B3;D1;E5,34,
28024,,11,I1214,AP Seminar,I1214.3,B1;C4;E2,19,
